counter,start,storeDLT,storeKfrags,finish
0,2540,3811,83,435,237
5,2412,7154,16,16,12
2,2543,8376,18,31,8
1,6069,6669,17,27,44
4,2929,3091,87,271,456
9,3280,4239,306,142,37
3,5467,2724,105,197,213
6,2391,2816,42,37,31
8,3431,3027,84,64,46
7,3350,3309,421,135,41
