counter,start,storeDLT,storeKfrags,finish
0,2304,3363,94,98,51
1,2369,4970,32,75,41
2,3951,3523,123,143,103
4,4672,3657,37,54,8
6,2992,4174,52,197,162
3,2756,5267,76,184,14
7,2341,3542,21,56,26
5,2334,5785,14,11,6
8,2269,5388,17,40,16
9,2322,2960,89,314,19
