counter,start,storeDLT,storeKfrags,finish
0,2871,6653,114,74,108
5,2780,16073,169,66,104
4,2687,28482,111,62,113
11,3090,35765,110,66,109
1,22732,33017,117,67,104
2,41671,18208,111,64,111
7,42063,29761,113,70,105
3,39435,41920,117,62,104
10,34610,48535,110,60,105
19,34925,58124,113,61,104
8,35048,64085,111,69,104
6,30058,76829,114,60,105
15,30191,86401,113,71,106
13,20403,85562,131,59,104
9,17963,96605,114,75,108
16,95260,7544,110,66,111
12,88700,15753,112,63,105
14,56484,26472,112,65,105
18,49192,35591,110,69,109
17,31972,45250,113,67,109
