counter,start,storeDLT,storeKfrags,finish
0,2871,3669,120,62,105
5,2780,11409,112,63,108
4,2687,24574,113,62,110
11,3090,31903,109,64,105
1,22732,25631,113,58,106
2,41671,14943,115,65,110
7,42063,25908,110,64,110
3,39435,36331,120,63,110
10,34610,44739,111,66,110
19,34925,54013,115,64,121
8,35048,64646,112,68,113
6,30058,73245,110,73,108
15,30191,82054,111,77,112
13,20403,82121,117,59,105
9,17963,91138,111,66,111
16,95260,2386,118,75,104
12,88700,12878,113,63,105
14,56484,23693,119,74,106
18,49192,31817,110,63,108
17,31972,41023,110,64,104
