counter,start,storeDLT,storeKfrags,finish
0,2871,7634,111,65,112
5,2780,14519,112,62,104
4,2687,25369,172,60,106
11,3090,33973,125,77,105
1,22732,26327,116,68,120
2,41671,16719,114,66,104
7,42063,27896,120,60,102
3,39435,35673,115,59,102
10,34610,46940,108,102,103
19,34925,56339,119,68,104
8,35048,69421,112,68,108
6,30058,75138,110,67,111
15,30191,84735,125,64,103
13,20403,83675,110,63,110
9,17963,93383,108,63,105
16,95260,4763,112,67,113
12,88700,15086,110,76,105
14,56484,24574,131,71,112
18,49192,33713,125,65,109
17,31972,43026,110,77,117
