counter,start,storeDLT,storeKfrags,finish
1,1795,3233,2631,1700,2728
0,2871,16093,120,75,109
2,2870,20652,117,94,107
5,20509,15588,125,63,109
6,30417,14653,870,1061,109
3,29942,25228,122,73,117
8,29162,33856,121,70,165
15,25925,46857,139,69,115
16,25147,52075,128,66,110
10,24470,61589,119,71,121
19,22608,70849,134,68,113
9,18061,81625,117,65,109
4,24916,82662,121,68,107
11,51768,55129,115,73,111
13,84100,22875,123,80,109
7,83277,31943,116,69,135
14,82833,40875,125,68,132
12,82078,39933,120,72,113
18,63942,49013,117,64,119
17,33414,2651,117,72,112
