counter,start,storeDLT,storeKfrags,finish
1,1795,10986,116,77,123
0,2871,18024,128,96,187
2,2870,26054,302,393,147
5,20509,21331,119,69,149
6,30417,19606,116,66,108
3,29942,30413,329,170,110
8,29162,38751,115,69,109
15,25925,47719,119,91,118
16,25147,60175,117,78,109
10,24470,66327,147,64,111
19,22608,76248,117,64,108
9,18061,86364,116,63,108
4,24916,86443,116,71,110
11,51768,60142,165,65,106
13,84100,30588,121,71,135
7,83277,37067,116,79,107
14,82833,45806,138,98,119
12,82078,44842,117,73,118
18,63942,54173,125,75,117
17,33414,7853,136,72,125
