counter,start,storeDLT,storeKfrags,finish
1,1795,12005,3320,292,285
0,2871,19917,128,81,127
2,2870,29282,117,81,106
5,20509,24528,126,83,120
6,30417,24435,139,64,108
3,29942,32123,125,69,108
8,29162,40278,175,69,109
15,25925,51659,184,87,123
16,25147,57713,132,106,113
10,24470,70162,133,134,109
19,22608,78912,117,63,109
9,18061,89959,124,76,112
4,24916,90919,118,68,117
11,51768,62233,118,67,107
13,84100,31363,125,67,117
7,83277,40300,117,74,112
14,82833,49461,127,72,112
12,82078,47405,117,62,107
18,63942,56843,125,63,108
17,33414,11019,137,66,108
