counter,start,storeDLT,storeKfrags,finish
1,1795,10364,263,180,148
0,2871,14899,200,495,110
2,2870,24600,525,946,299
5,20509,19871,120,73,139
6,30417,21314,116,66,108
3,29942,32753,134,91,124
8,29162,38514,128,65,108
15,25925,45563,120,71,152
16,25147,54673,120,64,120
10,24470,65593,121,86,111
19,22608,74675,127,64,116
9,18061,83303,120,62,107
4,24916,85352,117,69,106
11,51768,56586,117,69,111
13,84100,28241,115,67,113
7,83277,35619,119,65,108
14,82833,44693,153,83,109
12,82078,43328,127,71,108
18,63942,51869,116,63,108
17,33414,7437,126,70,113
