counter,start,storeDLT,storeKfrags,finish
0,2433,2473,54,87,23
4,2380,6294,134,103,11
2,5503,4507,95,33,10
3,4537,6267,16,22,11
1,4758,8126,69,151,147
9,4275,8974,15,21,5
8,2444,2992,233,174,9
6,3095,2809,138,255,99
5,4508,5278,29,66,32
7,3718,5993,16,26,14
