counter,start,storeDLT,storeKfrags,finish
0,3352,34637,157,115,155
13,6625,49354,116,65,246
6,14092,59620,118,151,110
10,26596,63885,138,80,108
19,45194,61609,871,1240,2377
1,46721,84304,188,226,860
5,59465,82340,123,408,211
12,61406,93127,140,594,722
18,62384,97980,195,198,132
2,61958,123439,557,640,229
7,59856,137240,690,2231,2012
4,62944,153574,173,333,1737
17,67067,147552,3988,3109,3079
8,64033,175804,3506,3118,947
14,64561,248976,250,778,1702
3,59651,254093,139,125,132
16,60274,252392,122,66,191
9,70425,253966,116,68,107
11,65653,269985,115,70,197
15,229279,107396,119,70,119
