counter,start,storeDLT,storeKfrags,finish
0,3352,38265,114,98,123
13,6625,50929,115,64,112
6,14092,67400,124,128,107
10,26596,68214,116,64,108
19,45194,73963,161,220,258
1,46721,84006,178,435,1820
5,59465,83733,476,301,151
12,61406,93724,184,762,220
18,62384,124255,540,638,249
2,61958,139081,1510,2466,798
7,59856,160851,2973,4172,4123
4,62944,156611,4984,3140,3195
17,67067,176174,2925,2635,2244
8,64033,206821,1449,585,591
14,64561,249341,1903,718,745
3,59651,257500,116,75,112
16,60274,254927,114,62,108
9,70425,257348,138,69,132
11,65653,290154,120,109,119
15,229279,114692,124,143,108
