counter,start,storeDLT,storeKfrags,finish
0,2596,5617,112,67,105
15,2488,8511,110,66,109
4,2543,10704,110,65,115
1,13011,4562,111,65,115
12,12838,10587,112,73,118
3,12935,13002,110,63,107
5,13164,16993,111,64,113
14,11473,21189,108,59,103
2,10316,25209,108,64,101
6,9982,28243,112,70,104
11,7798,33543,118,67,103
17,24441,4434,122,75,102
19,21888,10930,148,63,103
10,25203,11696,111,70,106
13,18552,17175,111,65,107
9,18497,20232,110,63,106
16,13956,25480,113,69,102
8,3940,28299,111,67,102
7,17591,3203,121,64,104
18,2578,3239,111,66,104
