counter,start,storeDLT,storeKfrags,finish
0,2435,4138,112,65,106
1,2391,5995,121,70,112
14,5403,4106,111,66,106
19,3504,6091,111,83,106
18,3379,7187,109,61,103
3,4606,3049,109,72,110
8,6836,5881,113,67,105
6,6000,7904,111,64,110
5,4880,8595,114,69,120
10,4211,11625,109,68,108
16,8864,5395,110,62,106
2,11897,5652,127,69,112
13,2612,7510,117,67,104
4,2423,4191,113,72,104
7,4015,3084,109,62,107
11,2409,5079,123,65,109
12,3558,4177,111,85,115
9,2436,3336,108,65,107
17,3101,3045,110,59,105
15,2438,2852,112,67,106
