counter,start,storeDLT,storeKfrags,finish
0,2435,2795,119,63,104
1,2391,4673,111,69,111
14,5403,2785,111,64,108
19,3504,4740,115,68,111
18,3379,6847,115,70,123
3,4606,4287,109,70,130
8,6836,4541,115,68,104
6,6000,6556,111,70,114
5,4880,8251,112,66,109
10,4211,10281,111,78,109
16,8864,2727,111,82,106
2,11897,4753,113,77,104
13,2612,4708,112,66,105
4,2423,3654,117,60,108
7,4015,2742,117,69,113
11,2409,3710,108,58,104
12,3558,2735,118,63,109
9,2436,2776,124,65,106
17,3101,2719,109,66,118
15,2438,3069,113,65,113
