counter,start,storeDLT,storeKfrags,finish
0,2465,4192,111,64,115
18,2403,5214,116,73,111
8,1387,7120,113,64,109
3,2406,9121,116,72,107
10,2380,11083,110,61,107
1,4535,9081,110,60,102
11,10677,5879,113,72,104
17,9944,3874,127,59,104
9,7751,5962,120,70,103
13,5332,5548,112,61,108
6,8283,7112,120,66,114
19,6148,5454,111,64,105
2,7582,3756,114,61,104
5,6719,3768,110,67,105
14,5014,4598,122,66,105
4,6617,7243,110,69,111
7,5029,7756,119,69,108
12,2478,3537,113,61,104
16,2506,3285,110,65,113
15,2506,2739,115,66,110
