counter,start,storeDLT,storeKfrags,finish
0,2465,3622,118,80,117
18,2403,6369,112,60,104
8,1387,8109,114,72,102
3,2406,10241,110,63,113
10,2380,12315,119,62,103
1,4535,11195,110,65,108
11,10677,6023,110,65,112
17,9944,5023,111,65,104
9,7751,6053,112,60,103
13,5332,6802,113,62,102
6,8283,7887,109,63,105
19,6148,6374,136,70,111
2,7582,4639,123,68,104
5,6719,4977,114,65,111
4,6617,6799,119,62,118
14,5014,6965,110,77,107
7,5029,8988,111,62,107
12,2478,2425,114,65,104
16,2506,2062,111,68,104
15,2506,3285,109,68,109
