counter,start,storeDLT,storeKfrags,finish
0,2917,8183,113,72,130
2,3119,15682,110,64,105
15,2780,25176,119,65,103
18,12440,29680,110,67,126
14,32021,22639,115,64,104
1,31223,32002,123,66,105
11,30179,43426,124,59,104
4,32563,43154,119,69,113
6,32692,51535,112,68,106
12,30107,63035,109,69,115
13,26053,74553,110,69,108
7,25031,81879,113,60,106
3,25364,91284,113,79,112
5,18556,100882,115,65,115
16,18124,109160,108,58,105
19,27120,111542,112,61,112
8,37746,98191,123,75,120
17,46992,97185,111,69,110
10,91372,11589,113,69,107
9,87109,18342,119,68,109
