counter,start,storeDLT,storeKfrags,finish
0,2913,12044,173,79,115
8,2758,29448,129,74,120
14,3248,38317,122,83,111
1,4130,41080,136,95,134
15,4910,58595,161,84,114
3,5490,63287,130,75,141
9,5396,74522,128,91,136
7,18343,80004,123,74,121
13,18642,93224,142,80,127
11,51727,70772,155,95,117
5,73187,61040,147,143,119
16,82135,59985,137,73,127
2,85239,70467,117,138,124
10,81662,79148,119,90,134
17,82175,90570,125,92,137
6,79468,105002,124,113,109
4,89161,89641,110,84,110
18,84117,99911,151,81,147
12,75687,110701,127,80,120
19,66122,106299,114,73,107
