counter,start,storeDLT,storeKfrags,finish
0,2913,8220,129,109,108
8,2758,18654,113,73,120
14,3248,31056,111,129,157
1,4130,43822,113,103,121
15,4910,50922,172,78,106
3,5490,67166,127,70,109
9,5396,73055,119,84,141
7,18343,80961,132,86,117
13,18642,88685,129,75,125
11,51727,67517,127,87,145
5,73187,56363,143,82,139
16,82135,55569,110,90,151
2,85239,66490,114,118,151
10,81662,76476,118,71,136
17,82175,86236,120,78,139
6,79468,100672,115,85,140
4,89161,84424,144,92,141
18,84117,95462,123,85,116
12,75687,105878,124,126,131
19,66122,103874,112,79,122
