counter,start,storeDLT,storeKfrags,finish
0,2913,15708,111,69,122
8,2758,24976,129,76,128
14,3248,39934,168,72,119
1,4130,50595,138,83,116
15,4910,57879,136,62,108
3,5490,72308,113,95,132
9,5396,79172,127,85,121
7,18343,86353,188,89,117
13,18642,98045,117,75,151
11,51727,76418,125,84,117
5,73187,65749,112,85,139
16,82135,64761,155,97,133
2,85239,76855,129,90,135
10,81662,81949,126,90,107
17,82175,96480,125,77,132
6,79468,102445,127,99,117
4,89161,95013,163,90,110
18,84117,105698,141,130,138
12,75687,112148,134,78,116
19,66122,113026,117,70,140
