counter,start,storeDLT,storeKfrags,finish
0,2913,13406,111,81,134
8,2758,28735,118,72,109
14,3248,34591,169,79,115
1,4130,42247,154,83,125
15,4910,59669,194,90,112
3,5490,62649,118,78,149
9,5396,74395,181,89,142
7,18343,83021,119,76,134
13,18642,92561,133,88,155
11,51727,72049,127,90,119
5,73187,62178,185,78,109
16,82135,57296,127,80,111
2,85239,71642,142,75,111
10,81662,79399,146,82,116
17,82175,91890,122,79,165
6,79468,106049,116,74,114
4,89161,87810,164,106,130
18,84117,101064,122,107,145
12,75687,108799,137,71,136
19,66122,107360,135,73,120
