counter,start,storeDLT,storeKfrags,finish
0,2913,9783,129,87,146
8,2758,23640,117,95,135
14,3248,37513,118,71,138
1,4130,46681,115,85,111
15,4910,57379,114,73,120
3,5490,69817,145,71,129
9,5396,83768,143,94,197
7,18343,85033,135,92,127
13,18642,96146,121,89,117
11,51727,74828,120,77,118
5,73187,64195,151,81,120
16,82135,64290,140,102,120
2,85239,74420,111,80,130
10,81662,83465,159,85,109
17,82175,94660,124,85,123
6,79468,101373,203,68,115
4,89161,92488,121,83,127
18,84117,101841,123,92,133
12,75687,115797,135,88,122
19,66122,111168,164,75,139
