counter,start,storeDLT,storeKfrags,finish
0,2913,17047,190,124,119
8,2758,24002,124,107,115
14,3248,37122,146,89,140
1,4130,47048,120,128,123
15,4910,59939,128,86,125
3,5490,70042,120,73,123
9,5396,83183,113,124,111
7,18343,85167,147,81,131
13,18642,95362,146,76,183
11,51727,75211,133,86,109
5,73187,64646,118,76,115
16,82135,59490,129,96,114
2,85239,76854,126,95,133
10,81662,85855,142,92,112
17,82175,95060,246,78,111
6,79468,101823,131,76,118
4,89161,91718,117,117,172
18,84117,99121,142,75,124
12,75687,115154,135,85,129
19,66122,111641,138,91,119
