counter,start,storeDLT,storeKfrags,finish
0,2913,6963,216,78,114
8,2758,20797,129,84,145
14,3248,31697,172,115,122
1,4130,39959,133,160,112
15,4910,52732,158,88,116
3,5490,65014,138,80,113
9,5396,81518,143,78,116
7,18343,78286,123,112,138
13,18642,90126,113,103,129
11,51727,69561,124,82,148
5,73187,60027,158,128,116
16,82135,65241,118,78,128
2,85239,69199,139,84,121
10,81662,82238,117,92,122
17,82175,88375,130,79,119
6,79468,98274,109,129,118
4,89161,86499,125,84,115
18,84117,95942,122,82,141
12,75687,107940,148,82,113
19,66122,106041,120,117,114
