counter,start,storeDLT,storeKfrags,finish
0,2860,5895,117,61,102
2,3026,16656,112,73,104
5,3499,24867,112,60,104
3,3730,34164,113,60,103
7,3527,43785,116,63,102
10,3801,52391,116,95,107
4,3997,66315,117,64,108
1,42292,37177,123,59,106
12,71351,18324,110,65,105
14,67431,27235,111,65,106
18,66264,37647,122,73,111
9,61290,46948,177,63,102
16,49895,57563,117,66,100
6,50305,66044,112,64,106
8,44468,65174,116,68,103
15,44490,74282,113,61,102
13,41230,84537,109,66,104
19,39759,95093,111,64,102
11,32251,101321,111,62,121
17,2903,4967,118,65,104
