counter,start,storeDLT,storeKfrags,finish
0,2860,11479,110,72,102
2,3026,19262,114,64,101
5,3499,26869,112,63,111
3,3730,40610,111,65,106
7,3527,49690,117,62,103
10,3801,58758,118,67,107
4,3997,65311,114,75,110
1,42292,41461,110,65,102
12,71351,20320,115,60,114
14,67431,35404,119,61,111
18,66264,42997,111,68,108
9,61290,50174,112,65,105
16,49895,61786,114,64,112
6,50305,71008,109,64,111
8,44468,70516,112,77,106
15,44490,79620,122,66,104
13,41230,88889,113,63,110
19,39759,99655,173,69,102
11,32251,108109,117,65,102
17,2903,9751,118,66,107
