counter,start,storeDLT,storeKfrags,finish
0,2860,7145,114,70,103
2,3026,15224,115,61,103
5,3499,31899,113,66,111
3,3730,34624,124,64,104
7,3527,42297,112,65,107
10,3801,52642,112,59,103
4,3997,65639,111,62,115
1,42292,36527,111,68,108
12,71351,20207,112,63,110
14,67431,27782,110,62,104
18,66264,37989,112,76,111
9,61290,47827,111,66,118
16,49895,56559,111,72,102
6,50305,65936,113,64,103
8,44468,65956,111,59,103
15,44490,73284,119,63,108
13,41230,83870,111,65,115
19,39759,97418,112,64,113
11,32251,102542,111,65,121
17,2903,5292,113,67,115
