counter,start,storeDLT,storeKfrags,finish
0,2860,13814,110,65,104
2,3026,19807,113,62,105
5,3499,27416,117,65,102
3,3730,41813,119,65,108
7,3527,50553,110,68,103
10,3801,59429,110,67,106
4,3997,69202,111,70,108
1,42292,42470,111,65,115
12,71351,25773,111,64,108
14,67431,32849,112,64,111
18,66264,43871,110,67,106
9,61290,50724,115,66,110
16,49895,62662,114,67,106
6,50305,72097,113,64,104
8,44468,71070,112,70,104
15,44490,80394,113,64,103
13,41230,89896,110,63,108
19,39759,97304,113,67,112
11,32251,109879,111,67,106
17,2903,9641,111,60,105
