counter,start,storeDLT,storeKfrags,finish
0,2974,11487,119,62,105
4,4700,17988,111,75,113
8,4353,25922,120,76,113
2,5123,35182,123,62,104
10,3602,43921,110,65,108
7,4532,51378,111,66,103
1,13594,54286,111,65,106
18,53409,21597,113,64,110
13,54964,29475,110,68,122
17,52562,39017,111,80,114
9,50950,48169,110,67,112
3,49077,56500,116,67,114
15,48199,65640,118,63,115
5,56058,58594,110,72,111
12,44076,72134,116,66,111
6,35922,79167,118,58,104
11,29153,88819,111,69,110
14,20332,97393,112,72,112
16,18410,106723,172,60,104
19,50229,76790,125,59,104
