counter,start,storeDLT,storeKfrags,finish
0,2974,10480,123,79,107
4,4700,15806,109,66,106
8,4353,24278,118,64,112
2,5123,32113,111,63,105
10,3602,40248,125,69,106
7,4532,48421,174,61,112
1,13594,51119,112,64,105
18,53409,18695,121,66,112
13,54964,24493,112,71,116
17,52562,34633,116,70,103
9,50950,44720,120,83,108
3,49077,53498,110,84,111
15,48199,62623,111,66,118
5,56058,65746,110,67,133
12,44076,68110,116,84,106
6,35922,82409,111,64,109
11,29153,86015,119,62,105
14,20332,94495,110,67,113
16,18410,102460,110,71,116
19,50229,74886,115,70,112
