counter,start,storeDLT,storeKfrags,finish
0,2974,8899,115,85,104
4,4700,15592,112,67,103
8,4353,22634,114,395,202
2,5123,33625,110,66,119
10,3602,42237,114,66,116
7,4532,50409,110,60,103
1,13594,52754,114,74,105
18,53409,20033,113,71,125
13,54964,28497,114,69,119
17,52562,37209,109,62,103
9,50950,43820,112,68,114
3,49077,54829,113,65,113
15,48199,62086,129,66,105
5,56058,63286,117,71,111
12,44076,70457,112,63,107
6,35922,78284,110,66,108
11,29153,87137,114,62,107
14,20332,95610,111,67,112
16,18410,104035,120,87,104
19,50229,76003,170,61,104
