counter,start,storeDLT,storeKfrags,finish
0,2768,9757,117,71,114
11,2727,17479,117,72,114
2,12444,21885,119,62,107
18,11653,29574,123,67,124
1,20060,32176,117,74,112
4,19522,40077,119,93,107
8,19462,48802,118,61,105
5,19201,56364,117,77,112
3,19708,70176,130,72,120
12,17507,76471,130,68,111
14,15590,83670,121,68,111
15,15991,94617,126,65,110
10,16370,103617,120,67,107
19,33403,94110,115,68,117
6,31799,102598,120,67,123
9,95721,28161,116,70,112
7,105719,17912,134,75,136
13,89256,26828,117,72,116
16,70118,35849,114,67,106
17,56806,43161,120,63,107
