counter,start,storeDLT,storeKfrags,finish
0,2768,6972,198,86,107
11,2727,15597,122,72,108
2,12444,20039,118,69,113
18,11653,28954,134,62,115
1,20060,30201,120,70,108
4,19522,39126,124,74,115
8,19462,48047,115,73,111
5,19201,56105,123,70,112
3,19708,65727,115,70,110
12,17507,73059,124,63,114
14,15590,83561,114,69,111
15,15991,92596,116,63,111
10,16370,101587,120,65,114
19,33403,92218,131,69,121
6,31799,100357,118,69,114
9,95721,26176,117,69,112
7,105719,15994,119,81,106
13,89256,24950,115,81,107
16,70118,34061,116,63,111
17,56806,41729,127,72,108
