counter,start,storeDLT,storeKfrags,finish
0,2768,6321,117,61,107
11,2727,16171,118,68,107
2,12444,20380,116,87,108
18,11653,29324,124,85,109
1,20060,30535,117,93,106
4,19522,39481,115,74,117
8,19462,48644,119,65,107
5,19201,55031,123,72,110
3,19708,66069,119,68,109
12,17507,74190,117,71,121
14,15590,86923,120,64,109
15,15991,92956,115,71,109
10,16370,101928,122,79,125
19,33403,91575,116,67,112
6,31799,101174,126,64,121
9,95721,26646,123,70,114
7,105719,16342,120,69,128
13,89256,25295,122,87,113
16,70118,34315,124,74,112
17,56806,41961,116,67,110
