counter,start,storeDLT,storeKfrags,finish
0,2768,7793,123,67,111
11,2727,15354,119,70,121
2,12444,20656,115,63,109
18,11653,31867,115,73,119
1,20060,31015,116,68,111
4,19522,40921,119,68,108
8,19462,48873,115,68,114
5,19201,54447,118,69,106
3,19708,65538,118,72,108
12,17507,75129,119,68,125
14,15590,85712,127,64,107
15,15991,93311,119,66,120
10,16370,102398,117,84,121
19,33403,93166,122,80,107
6,31799,99943,118,77,107
9,95721,27117,114,75,115
7,105719,16812,144,68,113
13,89256,26246,123,62,106
16,70118,34778,128,70,113
17,56806,41616,116,73,114
