counter,start,storeDLT,storeKfrags,finish
0,2768,11141,115,96,113
11,2727,19715,119,76,126
2,12444,24060,115,63,107
18,11653,33864,122,67,110
1,20060,34391,117,78,106
4,19522,42253,114,68,107
8,19462,52145,116,67,108
5,19201,60985,116,72,114
3,19708,69248,117,72,114
12,17507,78062,120,73,109
14,15590,87783,114,70,119
15,15991,96809,133,72,109
10,16370,105739,117,73,109
19,33403,96358,121,70,111
6,31799,105576,114,74,113
9,95721,30386,119,63,112
7,105719,20179,153,63,109
13,89256,31015,132,70,108
16,70118,38092,118,70,108
17,56806,46350,121,65,114
