counter,start,storeDLT,storeKfrags,finish
0,2944,4702,120,70,112
16,3265,17063,115,69,109
10,12239,18829,125,68,111
3,22424,19341,138,70,111
1,22028,26397,114,70,120
4,23081,37646,119,76,111
2,20123,46599,116,68,113
17,19287,55087,143,67,109
5,17740,64357,121,77,107
18,17842,62427,121,71,111
14,15304,71507,116,73,113
9,63417,30863,118,68,108
7,68276,19958,124,66,117
6,68147,24803,115,67,113
8,71836,38126,115,72,113
12,62106,50546,128,63,111
15,65787,56641,121,69,110
11,47280,64655,114,61,113
13,48805,73004,240,77,114
19,20584,8055,116,93,108
