counter,start,storeDLT,storeKfrags,finish
0,2944,7089,115,63,109
16,3265,16684,118,70,115
10,12239,18232,119,71,111
3,22424,18995,122,89,108
1,22028,25274,123,77,117
4,23081,36590,123,64,118
2,20123,45278,118,65,106
17,19287,54499,116,67,107
5,17740,63290,130,68,111
18,17842,65061,118,66,121
14,15304,73999,121,77,143
9,63417,29820,116,73,110
7,68276,18902,126,65,107
6,68147,31133,114,75,114
8,71836,32939,114,66,107
15,65787,49463,141,62,106
12,62106,53496,122,70,111
11,47280,64720,114,61,107
13,48805,72056,115,62,107
19,20584,4517,132,74,108
