counter,start,storeDLT,storeKfrags,finish
0,2944,8899,115,66,111
16,3265,15642,115,69,108
10,12239,17206,118,69,121
3,22424,17607,120,74,111
1,22028,26285,183,63,111
4,23081,34884,114,68,111
2,20123,44814,113,70,115
17,19287,52903,123,78,106
5,17740,62707,129,70,125
18,17842,62309,117,75,121
14,15304,76054,117,72,129
9,63417,29097,114,62,108
7,68276,17426,117,73,108
6,68147,27644,136,66,108
8,71836,33778,124,66,106
12,62106,43952,118,71,113
15,65787,51576,115,84,107
11,47280,66423,124,68,114
13,48805,71463,126,70,107
19,20584,6870,115,73,112
