counter,start,storeDLT,storeKfrags,finish
0,2944,3661,117,68,107
16,3265,18637,116,68,106
10,12239,19067,119,70,111
3,22424,19811,119,64,108
1,22028,23428,120,69,114
4,23081,38235,117,71,116
2,20123,47297,127,75,106
17,19287,55791,124,68,107
5,17740,64821,119,73,112
18,17842,61788,118,65,107
14,15304,69531,119,66,112
9,63417,31447,141,67,107
7,68276,20774,123,83,110
6,68147,28467,116,69,118
8,71836,38936,117,69,118
12,62106,48913,126,70,109
15,65787,56876,115,70,107
11,47280,64059,115,84,111
13,48805,73238,124,72,114
19,20584,8539,118,68,115
