counter,start,storeDLT,storeKfrags,finish
0,2944,10042,115,73,117
16,3265,16801,118,74,108
10,12239,15347,123,66,107
3,22424,17072,128,64,116
1,22028,26100,118,66,110
4,23081,35299,123,70,110
2,20123,44117,119,76,114
17,19287,52968,120,74,108
5,17740,61851,117,68,126
18,17842,61066,115,68,111
14,15304,76531,130,86,109
9,63417,28373,117,65,108
7,68276,17721,116,70,113
6,68147,32920,119,69,117
8,71836,36133,116,71,111
12,62106,46087,115,64,107
15,65787,53695,118,63,106
11,47280,67134,116,77,108
13,48805,70652,119,65,108
19,20584,4757,120,67,118
