counter,start,storeDLT,storeKfrags,finish
0,2611,3143,116,68,112
2,2746,6391,109,58,104
1,8752,3267,124,66,103
5,7208,6332,109,69,113
3,4914,9437,110,65,109
6,2505,11131,110,68,123
7,10476,3409,110,62,111
4,9924,6405,110,75,126
9,8600,9474,111,63,104
18,4035,12248,111,69,109
16,9245,15290,110,66,105
12,2768,18415,110,76,118
8,9464,21804,110,69,107
11,17288,3162,109,61,104
15,14289,5243,113,61,116
10,9559,8363,113,70,112
19,2713,3167,109,75,120
13,9287,6014,137,61,103
14,4267,8194,111,67,113
17,3854,3155,114,68,112
