counter,start,storeDLT,storeKfrags,finish
0,2611,5673,113,64,107
2,2746,6649,121,60,106
1,8752,4641,127,63,105
5,7208,7796,118,62,110
3,4914,10919,112,60,116
6,2505,13515,117,70,107
7,10476,5762,124,66,113
4,9924,7516,117,62,112
9,8600,10474,113,64,104
18,4035,13594,118,72,112
16,9245,16524,149,67,176
12,2768,19973,114,59,105
8,9464,23144,118,66,133
11,17288,4951,112,68,103
15,14289,6571,110,62,105
10,9559,10692,111,69,122
19,2713,4498,109,66,113
13,9287,6822,115,67,114
14,4267,10652,110,65,114
17,3854,4501,124,71,110
