counter,start,storeDLT,storeKfrags,finish
0,2611,3252,118,77,109
2,2746,8886,116,68,110
1,8752,5689,112,69,107
5,7208,8369,121,72,112
3,4914,10932,117,67,183
6,2505,14509,111,76,104
7,10476,5751,157,76,104
4,9924,8459,110,79,103
9,8600,11476,119,63,105
18,4035,14597,108,63,113
16,9245,17535,134,69,104
12,2768,20991,127,72,107
8,9464,24172,110,59,123
11,17288,4622,109,70,113
15,14289,7577,112,64,115
10,9559,10700,143,71,113
19,2713,5522,120,66,106
13,9287,7396,111,72,115
14,4267,10980,111,80,106
17,3854,5501,114,69,110
