counter,start,storeDLT,storeKfrags,finish
0,2381,2453,139,154,45
3,3521,3676,66,48,63
7,3082,5635,17,18,9
1,4286,5769,124,89,121
2,3548,8150,63,53,28
6,7734,2653,72,68,78
5,2353,5016,16,19,12
4,2312,2252,51,118,241
8,2913,2638,14,16,11
9,2319,2334,54,91,311
