counter,start,storeDLT,storeKfrags,finish
0,2381,2498,84,86,81
3,3521,3336,61,81,33
7,3082,6105,103,184,34
1,4286,7713,29,22,23
2,3548,8225,75,72,23
6,7734,2888,46,51,58
5,2353,2683,129,135,197
4,2312,3628,268,350,133
8,2913,2770,13,23,9
9,2319,2390,114,92,236
