counter,start,storeDLT,storeKfrags,finish
0,2381,3077,359,199,126
3,3521,4610,38,127,143
7,3082,6529,19,38,14
1,4286,8259,16,21,60
2,3548,9657,14,18,12
6,7734,3273,25,36,46
5,2353,3962,13,13,13
4,2312,3073,16,116,68
8,2913,3972,90,152,44
9,2319,2647,120,229,353
