counter,start,storeDLT,storeKfrags,finish
0,2624,5444,114,64,115
1,2494,8181,121,60,109
5,2424,11210,114,65,108
9,5080,11195,110,62,104
15,7938,10162,112,65,118
12,9208,11097,110,62,126
2,8961,14672,116,63,102
13,7873,15427,110,68,114
14,8476,15459,110,66,110
3,11456,15361,110,65,104
11,14032,16161,112,66,103
6,14870,18710,113,65,107
8,14703,21452,128,63,104
18,13139,24622,115,65,107
7,13814,23996,110,64,103
4,12783,24051,113,65,120
10,14661,23937,111,65,108
19,23109,10070,117,64,102
16,2566,4566,114,63,102
17,5266,5421,111,65,109
