counter,start,storeDLT,storeKfrags,finish
0,2802,9046,110,63,104
16,3154,18354,122,67,105
6,2899,26554,113,62,110
8,2823,37610,118,67,106
14,13151,39177,112,67,107
4,22125,47569,113,65,105
7,33359,41930,122,66,103
1,33138,50363,109,59,105
3,42581,51602,126,59,106
2,40685,60813,110,67,112
11,42540,60278,122,65,104
15,40370,68681,110,66,107
5,38108,83326,109,66,108
13,40070,87740,110,63,116
19,37815,96814,111,73,105
12,37910,108095,110,65,109
18,47975,87573,112,68,108
10,48409,97493,120,62,104
17,102851,36320,111,64,136
9,112261,35860,113,66,103
