counter,start,storeDLT,storeKfrags,finish
0,2802,5720,118,65,107
16,3154,20643,110,64,114
6,2899,30809,119,62,106
8,2823,40943,113,65,106
14,13151,41289,110,68,111
4,22125,44002,112,71,115
7,33359,44149,110,68,113
1,33138,53482,110,66,122
3,42581,53823,111,67,113
2,40685,63711,114,66,104
11,42540,62609,185,65,110
15,40370,68876,111,60,115
5,38108,79090,114,65,108
13,40070,89516,113,62,110
19,37815,101194,111,58,111
12,37910,110505,109,73,109
18,47975,90362,113,67,105
10,48409,99621,113,64,105
17,102851,38222,137,61,103
9,112261,34433,111,65,111
