counter,start,storeDLT,storeKfrags,finish
0,2802,11055,115,67,111
16,3154,17377,112,65,103
6,2899,26127,110,64,106
8,2823,36478,126,59,104
14,13151,37944,109,59,105
4,22125,46005,110,65,111
7,33359,39924,119,66,106
1,33138,49593,117,71,105
3,42581,50379,113,67,114
2,40685,59821,116,65,112
11,42540,59066,127,60,105
15,40370,67467,114,62,108
5,38108,77184,114,65,106
13,40070,88841,111,70,109
19,37815,98038,110,64,103
12,37910,107111,111,61,113
18,47975,86664,121,68,105
10,48409,96273,110,58,121
17,102851,33046,108,67,110
9,112261,32970,111,78,109
