counter,start,storeDLT,storeKfrags,finish
0,2913,7519,124,82,114
8,2758,19274,121,68,108
14,3248,29889,132,75,173
1,4130,43329,123,65,129
15,4910,54569,129,83,120
3,5490,66055,129,92,128
9,5396,82922,121,95,128
7,18343,77983,113,77,112
13,18642,87562,117,82,117
11,51727,68030,119,79,112
5,73187,58032,115,149,119
16,82135,54984,137,80,148
2,85239,66732,139,87,125
10,81662,75956,128,83,143
17,82175,88776,137,75,117
6,79468,99060,115,65,119
4,89161,84925,127,84,119
18,84117,98105,172,85,117
12,75687,111840,133,103,120
19,66122,104372,135,73,126
