counter,start,storeDLT,storeKfrags,finish
0,2913,7265,116,82,124
8,2758,20544,118,78,145
14,3248,32640,111,79,143
1,4130,45225,166,72,114
15,4910,52373,127,74,175
3,5490,62190,142,73,123
9,5396,77146,120,84,128
7,18343,79049,113,78,129
13,18642,90362,129,64,116
11,51727,69213,128,84,161
5,73187,59448,122,91,131
16,82135,65827,213,81,110
2,85239,67754,116,78,121
10,81662,78271,124,75,125
17,82175,88293,147,75,112
6,79468,98812,137,71,110
4,89161,85123,118,67,116
18,84117,95585,112,88,134
12,75687,107694,114,81,123
19,66122,105698,112,74,138
