counter,start,storeDLT,storeKfrags,finish
0,2913,17626,214,77,125
8,2758,24140,153,100,125
14,3248,38226,138,99,118
1,4130,50507,157,74,127
15,4910,60057,122,95,111
3,5490,70161,120,83,123
9,5396,82790,121,80,131
7,18343,85273,159,87,120
13,18642,95494,121,129,135
11,51727,75319,116,82,138
5,73187,64748,113,89,124
16,82135,59593,145,107,140
2,85239,75573,182,76,112
10,81662,84510,116,70,121
17,82175,94196,127,106,113
6,79468,101929,112,64,121
4,89161,90117,109,116,131
18,84117,103984,126,188,120
12,75687,116285,113,80,133
19,66122,111775,112,91,139
