counter,start,storeDLT,storeKfrags,finish
2,2007,5984,112,70,113
0,2526,10036,109,65,107
15,2749,14391,109,61,103
5,2500,18711,108,65,102
3,2675,22539,112,67,111
7,15660,15533,109,66,107
14,19167,16432,111,68,105
4,19896,19906,112,67,120
1,22170,21241,111,64,101
11,23434,24036,119,61,101
8,21905,28356,127,79,102
13,19223,32575,108,71,101
19,15982,36590,114,71,112
10,14095,40669,111,65,107
9,14592,40530,135,69,104
18,20777,35976,117,63,112
16,17866,40154,118,80,102
6,41573,17662,116,71,113
12,33881,14434,111,68,110
17,28273,12259,121,64,105
