counter,start,storeDLT,storeKfrags,finish
2,2007,6462,111,68,105
0,2526,9265,115,63,115
15,2749,13459,111,80,103
5,2500,17828,126,64,102
3,2675,21766,110,64,106
7,15660,14647,109,67,117
14,19167,15745,116,62,103
4,19896,19120,110,62,103
1,22170,17967,111,65,105
11,23434,23188,110,62,101
8,21905,27422,113,67,101
13,19223,31642,118,62,102
19,15982,35370,112,60,102
10,14095,39893,117,64,127
9,14592,39520,112,80,109
18,20777,34887,115,61,104
16,17866,39340,111,69,102
6,41573,15782,112,70,117
12,33881,15549,111,71,106
17,28273,10381,113,80,111
