counter,start,storeDLT,storeKfrags,finish
2,2007,6337,115,64,103
0,2526,9708,113,63,105
15,2749,13910,112,67,105
5,2500,18266,110,66,106
3,2675,22213,140,66,104
7,15660,15097,111,65,102
14,19167,15365,113,63,103
4,19896,19456,117,67,105
1,22170,18476,112,66,114
11,23434,22598,110,66,120
8,21905,28139,111,66,116
13,19223,32104,109,65,105
19,15982,37043,114,73,101
10,14095,40554,114,65,109
9,14592,38976,121,64,101
18,20777,35213,117,61,110
16,17866,39583,118,71,104
6,41573,17208,112,78,109
12,33881,14547,112,60,110
17,28273,11817,121,69,103
