counter,start,storeDLT,storeKfrags,finish
2,2007,7134,114,70,110
0,2526,11700,110,63,107
15,2749,15059,121,83,103
5,2500,19373,114,105,105
3,2675,22324,113,65,109
7,15660,16213,124,65,105
14,19167,15892,110,67,111
4,19896,20707,116,66,110
1,22170,21587,109,66,109
11,23434,24825,120,64,103
8,21905,29031,115,62,102
13,19223,33231,118,85,104
19,15982,37144,125,65,101
10,14095,41454,117,70,102
9,14592,41089,110,65,105
18,20777,37078,122,72,106
16,17866,40717,109,70,109
6,41573,18129,111,68,117
12,33881,17254,120,63,106
17,28273,13597,113,72,105
