counter,start,storeDLT,storeKfrags,finish
0,2595,6618,110,63,104
6,2512,9029,109,70,104
7,2468,13774,114,66,112
5,7145,14966,110,81,126
1,6983,18557,167,84,103
11,10996,18498,120,67,103
9,15132,18760,110,65,117
15,14692,22793,110,66,109
2,13430,24284,118,73,104
3,13726,30982,112,65,105
10,13837,34362,122,72,105
17,13679,40361,115,65,105
13,19925,31401,114,72,106
4,40936,10872,111,67,114
14,31042,8934,118,71,105
16,13230,13169,118,64,107
12,7956,17422,112,68,111
19,8149,21350,110,61,123
18,22056,5028,110,67,115
8,20173,9382,112,68,108
