counter,start,storeDLT,storeKfrags,finish
0,2595,4052,108,68,102
6,2512,10927,111,59,106
7,2468,14330,115,72,108
5,7145,16425,115,66,110
1,6983,19566,116,63,118
11,10996,20166,123,65,103
9,15132,18693,113,65,105
15,14692,24220,122,68,108
2,13430,25381,110,64,108
3,13726,32645,131,61,106
10,13837,36816,119,68,103
17,13679,36639,109,66,111
13,19925,31285,116,66,123
4,40936,10900,120,65,116
14,31042,10481,115,65,111
16,13230,14736,109,66,113
12,7956,18542,111,65,108
19,8149,22960,116,65,104
18,22056,6670,111,63,105
8,20173,10943,114,63,106
