counter,start,storeDLT,storeKfrags,finish
0,2387,3657,100,162,634
4,2434,6110,18,19,6
1,5353,3244,17,57,14
9,5522,4455,54,38,27
6,4805,5945,90,68,33
2,6707,9815,104,83,11
5,7359,5195,16,12,5
3,4473,2550,64,222,133
8,2344,3007,155,277,111
7,2356,2779,79,161,64
