counter,start,storeDLT,storeKfrags,finish
0,2194,2622,24,36,30
6,2274,3230,239,247,66
5,2177,3522,45,69,52
2,2173,5836,21,32,42
9,3291,3515,20,54,147
1,3248,5197,13,21,8
3,4251,2842,16,24,19
8,2820,2314,165,191,280
7,2818,2631,360,265,106
4,2156,2406,102,199,61
