counter,start,storeDLT,storeKfrags,finish
0,2848,11021,109,61,104
10,4896,16956,129,74,106
7,3760,23611,127,59,104
2,5973,28719,111,63,119
18,6789,43575,110,75,122
5,5769,44284,114,89,113
4,13165,43504,121,75,107
12,12877,49044,110,77,113
19,38216,34287,191,72,114
3,43378,43321,114,68,108
1,45881,61679,178,62,195
16,39604,81389,332,61,173
8,45339,115334,112,59,133
9,49208,136848,607,99,242
15,56942,125551,114,77,142
17,30246,130495,116,67,112
6,58256,133564,117,63,107
13,50309,138186,111,64,129
11,51929,152331,112,62,105
14,46892,157353,119,66,135
